#,Arquivo:,C:/Documents,and,Settings/AULA/Desktop/Edmur,-,Giga/He_2.txt
#,Tensao,inicial:,10.0,,,
#,Tensao,final:,30.0,,,
#,Passo:,0.0121,,,,
1.000000000000000000e+01	2.100000000000000000e+01,,,,,,
1.001210000000000022e+01	2.100000000000000000e+01,,,,,,
1.002420000000000044e+01	2.100000000000000000e+01,,,,,,
1.003630000000000067e+01	2.100000000000000000e+01,,,,,,
1.004840000000000089e+01	2.100000000000000000e+01,,,,,,
1.006050000000000111e+01	2.100000000000000000e+01,,,,,,
1.007260000000000133e+01	2.100000000000000000e+01,,,,,,
1.008470000000000155e+01	2.100000000000000000e+01,,,,,,
1.009680000000000177e+01	2.100000000000000000e+01,,,,,,
1.010890000000000200e+01	2.200000000000000000e+01,,,,,,
1.012100000000000222e+01	2.300000000000000000e+01,,,,,,
1.013310000000000244e+01	2.300000000000000000e+01,,,,,,
1.014520000000000266e+01	2.200000000000000000e+01,,,,,,
1.015730000000000288e+01	2.200000000000000000e+01,,,,,,
1.016940000000000310e+01	2.200000000000000000e+01,,,,,,
1.018150000000000333e+01	2.200000000000000000e+01,,,,,,
1.019360000000000355e+01	2.200000000000000000e+01,,,,,,
1.020570000000000377e+01	2.300000000000000000e+01,,,,,,
1.021780000000000399e+01	2.300000000000000000e+01,,,,,,
1.022990000000000421e+01	2.200000000000000000e+01,,,,,,
1.024200000000000443e+01	2.300000000000000000e+01,,,,,,
1.025410000000000466e+01	2.300000000000000000e+01,,,,,,
1.026620000000000488e+01	2.300000000000000000e+01,,,,,,
1.027830000000000510e+01	2.300000000000000000e+01,,,,,,
1.029040000000000532e+01	2.300000000000000000e+01,,,,,,
1.030250000000000554e+01	2.300000000000000000e+01,,,,,,
1.031460000000000576e+01	2.300000000000000000e+01,,,,,,
1.032670000000000599e+01	2.300000000000000000e+01,,,,,,
1.033880000000000621e+01	2.400000000000000000e+01,,,,,,
1.035090000000000643e+01	2.400000000000000000e+01,,,,,,
1.036300000000000665e+01	2.400000000000000000e+01,,,,,,
1.037510000000000687e+01	2.400000000000000000e+01,,,,,,
1.038720000000000709e+01	2.400000000000000000e+01,,,,,,
1.039930000000000732e+01	2.400000000000000000e+01,,,,,,
1.041140000000000754e+01	2.400000000000000000e+01,,,,,,
1.042350000000000776e+01	2.400000000000000000e+01,,,,,,
1.043560000000000798e+01	2.400000000000000000e+01,,,,,,
1.044770000000000820e+01	2.400000000000000000e+01,,,,,,
1.045980000000000842e+01	2.400000000000000000e+01,,,,,,
1.047190000000000865e+01	2.400000000000000000e+01,,,,,,
1.048400000000000887e+01	2.500000000000000000e+01,,,,,,
1.049610000000000909e+01	2.500000000000000000e+01,,,,,,
1.050820000000000931e+01	2.500000000000000000e+01,,,,,,
1.052030000000000953e+01	2.600000000000000000e+01,,,,,,
1.053240000000000975e+01	2.600000000000000000e+01,,,,,,
1.054450000000000998e+01	2.600000000000000000e+01,,,,,,
1.055660000000001020e+01	2.600000000000000000e+01,,,,,,
1.056870000000001042e+01	2.600000000000000000e+01,,,,,,
1.058080000000001064e+01	2.600000000000000000e+01,,,,,,
1.059290000000001086e+01	2.600000000000000000e+01,,,,,,
1.060500000000001108e+01	2.600000000000000000e+01,,,,,,
1.061710000000001131e+01	2.600000000000000000e+01,,,,,,
1.062920000000001153e+01	2.600000000000000000e+01,,,,,,
1.064130000000001175e+01	2.600000000000000000e+01,,,,,,
1.065340000000001197e+01	2.600000000000000000e+01,,,,,,
1.066550000000001219e+01	2.600000000000000000e+01,,,,,,
1.067760000000001241e+01	2.600000000000000000e+01,,,,,,
1.068970000000001264e+01	2.700000000000000000e+01,,,,,,
1.070180000000001286e+01	2.700000000000000000e+01,,,,,,
1.071390000000001308e+01	2.700000000000000000e+01,,,,,,
1.072600000000001330e+01	2.700000000000000000e+01,,,,,,
1.073810000000001352e+01	2.800000000000000000e+01,,,,,,
1.075020000000001374e+01	2.800000000000000000e+01,,,,,,
1.076230000000001397e+01	2.800000000000000000e+01,,,,,,
1.077440000000001419e+01	2.800000000000000000e+01,,,,,,
1.078650000000001441e+01	2.800000000000000000e+01,,,,,,
1.079860000000001463e+01	2.800000000000000000e+01,,,,,,
1.081070000000001485e+01	2.800000000000000000e+01,,,,,,
1.082280000000001507e+01	2.800000000000000000e+01,,,,,,
1.083490000000001530e+01	2.800000000000000000e+01,,,,,,
1.084700000000001552e+01	2.800000000000000000e+01,,,,,,
1.085910000000001574e+01	2.800000000000000000e+01,,,,,,
1.087120000000001596e+01	2.800000000000000000e+01,,,,,,
1.088330000000001618e+01	2.800000000000000000e+01,,,,,,
1.089540000000001641e+01	2.800000000000000000e+01,,,,,,
1.090750000000001663e+01	2.800000000000000000e+01,,,,,,
1.091960000000001685e+01	2.900000000000000000e+01,,,,,,
1.093170000000001707e+01	2.900000000000000000e+01,,,,,,
1.094380000000001729e+01	2.900000000000000000e+01,,,,,,
1.095590000000001751e+01	2.900000000000000000e+01,,,,,,
1.096800000000001774e+01	2.900000000000000000e+01,,,,,,
1.098010000000001796e+01	3.000000000000000000e+01,,,,,,
1.099220000000001818e+01	3.000000000000000000e+01,,,,,,
1.100430000000001840e+01	3.000000000000000000e+01,,,,,,
1.101640000000001862e+01	3.000000000000000000e+01,,,,,,
1.102850000000001884e+01	3.000000000000000000e+01,,,,,,
1.104060000000001907e+01	3.000000000000000000e+01,,,,,,
1.105270000000001929e+01	3.000000000000000000e+01,,,,,,
1.106480000000001951e+01	3.000000000000000000e+01,,,,,,
1.107690000000001973e+01	3.000000000000000000e+01,,,,,,
1.108900000000001995e+01	3.000000000000000000e+01,,,,,,
1.110110000000002017e+01	3.000000000000000000e+01,,,,,,
1.111320000000002040e+01	3.000000000000000000e+01,,,,,,
1.112530000000002062e+01	3.000000000000000000e+01,,,,,,
1.113740000000002084e+01	3.000000000000000000e+01,,,,,,
1.114950000000002106e+01	3.100000000000000000e+01,,,,,,
1.116160000000002128e+01	3.100000000000000000e+01,,,,,,
1.117370000000002150e+01	3.100000000000000000e+01,,,,,,
1.118580000000002173e+01	3.100000000000000000e+01,,,,,,
1.119790000000002195e+01	3.100000000000000000e+01,,,,,,
1.121000000000002217e+01	3.100000000000000000e+01,,,,,,
1.122210000000002239e+01	3.100000000000000000e+01,,,,,,
1.123420000000002261e+01	3.100000000000000000e+01,,,,,,
1.124630000000002283e+01	3.100000000000000000e+01,,,,,,
1.125840000000002306e+01	3.100000000000000000e+01,,,,,,
1.127050000000002328e+01	3.200000000000000000e+01,,,,,,
1.128260000000002350e+01	3.200000000000000000e+01,,,,,,
1.129470000000002372e+01	3.200000000000000000e+01,,,,,,
1.130680000000002394e+01	3.200000000000000000e+01,,,,,,
1.131890000000002416e+01	3.300000000000000000e+01,,,,,,
1.133100000000002439e+01	3.300000000000000000e+01,,,,,,
1.134310000000002461e+01	3.300000000000000000e+01,,,,,,
1.135520000000002483e+01	3.300000000000000000e+01,,,,,,
1.136730000000002505e+01	3.300000000000000000e+01,,,,,,
1.137940000000002527e+01	3.300000000000000000e+01,,,,,,
1.139150000000002549e+01	3.300000000000000000e+01,,,,,,
1.140360000000002572e+01	3.300000000000000000e+01,,,,,,
1.141570000000002594e+01	3.300000000000000000e+01,,,,,,
1.142780000000002616e+01	3.300000000000000000e+01,,,,,,
1.143990000000002638e+01	3.300000000000000000e+01,,,,,,
1.145200000000002660e+01	3.300000000000000000e+01,,,,,,
1.146410000000002682e+01	3.300000000000000000e+01,,,,,,
1.147620000000002705e+01	3.300000000000000000e+01,,,,,,
1.148830000000002727e+01	3.400000000000000000e+01,,,,,,
1.150040000000002749e+01	3.400000000000000000e+01,,,,,,
1.151250000000002771e+01	3.400000000000000000e+01,,,,,,
1.152460000000002793e+01	3.400000000000000000e+01,,,,,,
1.153670000000002815e+01	3.500000000000000000e+01,,,,,,
1.154880000000002838e+01	3.500000000000000000e+01,,,,,,
1.156090000000002860e+01	3.500000000000000000e+01,,,,,,
1.157300000000002882e+01	3.500000000000000000e+01,,,,,,
1.158510000000002904e+01	3.500000000000000000e+01,,,,,,
1.159720000000002926e+01	3.500000000000000000e+01,,,,,,
1.160930000000002948e+01	3.500000000000000000e+01,,,,,,
1.162140000000002971e+01	3.500000000000000000e+01,,,,,,
1.163350000000002993e+01	3.500000000000000000e+01,,,,,,
1.164560000000003015e+01	3.500000000000000000e+01,,,,,,
1.165770000000003037e+01	3.500000000000000000e+01,,,,,,
1.166980000000003059e+01	3.500000000000000000e+01,,,,,,
1.168190000000003081e+01	3.500000000000000000e+01,,,,,,
1.169400000000003104e+01	3.500000000000000000e+01,,,,,,
1.170610000000003126e+01	3.500000000000000000e+01,,,,,,
1.171820000000003148e+01	3.600000000000000000e+01,,,,,,
1.173030000000003170e+01	3.600000000000000000e+01,,,,,,
1.174240000000003192e+01	3.600000000000000000e+01,,,,,,
1.175450000000003214e+01	3.600000000000000000e+01,,,,,,
1.176660000000003237e+01	3.600000000000000000e+01,,,,,,
1.177870000000003259e+01	3.700000000000000000e+01,,,,,,
1.179080000000003281e+01	3.700000000000000000e+01,,,,,,
1.180290000000003303e+01	3.700000000000000000e+01,,,,,,
1.181500000000003325e+01	3.700000000000000000e+01,,,,,,
1.182710000000003348e+01	3.700000000000000000e+01,,,,,,
1.183920000000003370e+01	3.700000000000000000e+01,,,,,,
1.185130000000003392e+01	3.700000000000000000e+01,,,,,,
1.186340000000003414e+01	3.700000000000000000e+01,,,,,,
1.187550000000003436e+01	3.700000000000000000e+01,,,,,,
1.188760000000003458e+01	3.700000000000000000e+01,,,,,,
1.189970000000003481e+01	3.700000000000000000e+01,,,,,,
1.191180000000003503e+01	3.800000000000000000e+01,,,,,,
1.192390000000003525e+01	3.800000000000000000e+01,,,,,,
1.193600000000003547e+01	3.800000000000000000e+01,,,,,,
1.194810000000003569e+01	3.800000000000000000e+01,,,,,,
1.196020000000003591e+01	3.800000000000000000e+01,,,,,,
1.197230000000003614e+01	3.800000000000000000e+01,,,,,,
1.198440000000003636e+01	3.800000000000000000e+01,,,,,,
1.199650000000003658e+01	3.800000000000000000e+01,,,,,,
1.200860000000003680e+01	3.900000000000000000e+01,,,,,,
1.202070000000003702e+01	3.900000000000000000e+01,,,,,,
1.203280000000003724e+01	3.900000000000000000e+01,,,,,,
1.204490000000003747e+01	3.900000000000000000e+01,,,,,,
1.205700000000003769e+01	3.900000000000000000e+01,,,,,,
1.206910000000003791e+01	3.900000000000000000e+01,,,,,,
1.208120000000003813e+01	3.900000000000000000e+01,,,,,,
1.209330000000003835e+01	3.900000000000000000e+01,,,,,,
1.210540000000003857e+01	3.900000000000000000e+01,,,,,,
1.211750000000003880e+01	4.000000000000000000e+01,,,,,,
1.212960000000003902e+01	3.900000000000000000e+01,,,,,,
1.214170000000003924e+01	3.900000000000000000e+01,,,,,,
1.215380000000003946e+01	3.900000000000000000e+01,,,,,,
1.216590000000003968e+01	4.000000000000000000e+01,,,,,,
1.217800000000003990e+01	4.000000000000000000e+01,,,,,,
1.219010000000004013e+01	4.000000000000000000e+01,,,,,,
1.220220000000004035e+01	4.000000000000000000e+01,,,,,,
1.221430000000004057e+01	4.000000000000000000e+01,,,,,,
1.222640000000004079e+01	4.100000000000000000e+01,,,,,,
1.223850000000004101e+01	4.100000000000000000e+01,,,,,,
1.225060000000004123e+01	4.100000000000000000e+01,,,,,,
1.226270000000004146e+01	4.100000000000000000e+01,,,,,,
1.227480000000004168e+01	4.100000000000000000e+01,,,,,,
1.228690000000004190e+01	4.100000000000000000e+01,,,,,,
1.229900000000004212e+01	4.200000000000000000e+01,,,,,,
1.231110000000004234e+01	4.200000000000000000e+01,,,,,,
1.232320000000004256e+01	4.200000000000000000e+01,,,,,,
1.233530000000004279e+01	4.200000000000000000e+01,,,,,,
1.234740000000004301e+01	4.200000000000000000e+01,,,,,,
1.235950000000004323e+01	4.200000000000000000e+01,,,,,,
1.237160000000004345e+01	4.100000000000000000e+01,,,,,,
1.238370000000004367e+01	4.200000000000000000e+01,,,,,,
1.239580000000004389e+01	4.200000000000000000e+01,,,,,,
1.240790000000004412e+01	4.300000000000000000e+01,,,,,,
1.242000000000004434e+01	4.300000000000000000e+01,,,,,,
1.243210000000004456e+01	4.300000000000000000e+01,,,,,,
1.244420000000004478e+01	4.300000000000000000e+01,,,,,,
1.245630000000004500e+01	4.300000000000000000e+01,,,,,,
1.246840000000004522e+01	4.300000000000000000e+01,,,,,,
1.248050000000004545e+01	4.300000000000000000e+01,,,,,,
1.249260000000004567e+01	4.300000000000000000e+01,,,,,,
1.250470000000004589e+01	4.300000000000000000e+01,,,,,,
1.251680000000004611e+01	4.300000000000000000e+01,,,,,,
1.252890000000004633e+01	4.300000000000000000e+01,,,,,,
1.254100000000004655e+01	4.300000000000000000e+01,,,,,,
1.255310000000004678e+01	4.400000000000000000e+01,,,,,,
1.256520000000004700e+01	4.400000000000000000e+01,,,,,,
1.257730000000004722e+01	4.400000000000000000e+01,,,,,,
1.258940000000004744e+01	4.400000000000000000e+01,,,,,,
1.260150000000004766e+01	4.500000000000000000e+01,,,,,,
1.261360000000004788e+01	4.500000000000000000e+01,,,,,,
1.262570000000004811e+01	4.500000000000000000e+01,,,,,,
1.263780000000004833e+01	4.500000000000000000e+01,,,,,,
1.264990000000004855e+01	4.600000000000000000e+01,,,,,,
1.266200000000004877e+01	4.600000000000000000e+01,,,,,,
1.267410000000004899e+01	4.600000000000000000e+01,,,,,,
1.268620000000004922e+01	4.700000000000000000e+01,,,,,,
1.269830000000004944e+01	4.700000000000000000e+01,,,,,,
1.271040000000004966e+01	4.700000000000000000e+01,,,,,,
1.272250000000004988e+01	4.700000000000000000e+01,,,,,,
1.273460000000005010e+01	4.700000000000000000e+01,,,,,,
1.274670000000005032e+01	4.700000000000000000e+01,,,,,,
1.275880000000005055e+01	4.700000000000000000e+01,,,,,,
