Record Length,2.500000e+03,,  -0.000012500000, -15.00800,
Sample Interval,1.000000e-08,,  -0.000012490000, -16.08000,
Trigger Point,1.250000000000e+03,,  -0.000012480000, -15.00800,
,,,  -0.000012470000, -12.86400,
,,,  -0.000012460000, -13.93600,
,,,  -0.000012450000, -15.00800,
Source,CH2,,  -0.000012440000, -15.00800,
Vertical Units,V,,  -0.000012430000, -15.00800,
Vertical Scale,2.680000e+01,,  -0.000012420000, -15.00800,
Vertical Offset,0.000000e+00,,  -0.000012410000, -12.86400,
Horizontal Units,s,,  -0.000012400000, -12.86400,
Horizontal Scale,2.500000e-06,,  -0.000012390000, -13.93600,
Pt Fmt,Y,,  -0.000012380000, -13.93600,
Yzero,0.000000e+00,,  -0.000012370000, -11.79200,
Probe Atten,1.000000e+01,,  -0.000012360000, -11.79200,
Model Number,TDS1012B,,  -0.000012350000, -16.08000,
Serial Number,C053081,,  -0.000012340000, -12.86400,
Firmware Version,FV:v22.01,,  -0.000012330000, -12.86400,
,,,-00.000012320000, -12.86400,
,,,-00.000012310000, -10.72000,
,,,-00.000012300000, -11.79200,
,,,-00.000012290000, -13.93600,
,,,-00.000012280000, -12.86400,
,,,-00.000012270000, -12.86400,
,,,-00.000012260000, -11.79200,
,,,-00.000012250000, -12.86400,
,,,-00.000012240000, -11.79200,
,,,-00.000012230000, -12.86400,
,,,-00.000012220000, -11.79200,
,,,-00.000012210000, -11.79200,
,,,-00.000012200000, -10.72000,
,,,-00.000012190000, -10.72000,
,,,-00.000012180000, -10.72000,
,,,-00.000012170000, -10.72000,
,,,-00.000012160000, -11.79200,
,,,-00.000012150000,  -9.64800,
,,,-00.000012140000,  -9.64800,
,,,-00.000012130000, -10.72000,
,,,-00.000012120000, -10.72000,
,,,-00.000012110000, -12.86400,
,,,-00.000012100000,  -9.64800,
,,,-00.000012090000,  -9.64800,
,,,-00.000012080000,  -9.64800,
,,,-00.000012070000, -10.72000,
,,,-00.000012060000, -10.72000,
,,,-00.000012050000, -10.72000,
,,,-00.000012040000,  -9.64800,
,,,-00.000012030000,  -7.50400,
,,,-00.000012020000,  -8.57600,
,,,-00.000012010000,  -9.64800,
,,,-00.000012000000,  -9.64800,
,,,-00.000011990000,  -9.64800,
,,,-00.000011980000,  -7.50400,
,,,-00.000011970000,  -9.64800,
,,,-00.000011960000,  -9.64800,
,,,-00.000011950000,  -7.50400,
,,,-00.000011940000,  -6.43200,
,,,-00.000011930000,  -6.43200,
,,,-00.000011920000,  -7.50400,
,,,-00.000011910000,  -6.43200,
,,,-00.000011900000,  -7.50400,
,,,-00.000011890000,  -5.36000,
,,,-00.000011880000,  -7.50400,
,,,-00.000011870000,  -7.50400,
,,,-00.000011860000,  -6.43200,
,,,-00.000011850000,  -7.50400,
,,,-00.000011840000,  -7.50400,
,,,-00.000011830000,  -6.43200,
,,,-00.000011820000,  -6.43200,
,,,-00.000011810000,  -4.28800,
,,,-00.000011800000,  -6.43200,
,,,-00.000011790000,  -6.43200,
,,,-00.000011780000,  -6.43200,
,,,-00.000011770000,  -4.28800,
,,,-00.000011760000,  -6.43200,
,,,-00.000011750000,  -4.28800,
,,,-00.000011740000,  -5.36000,
,,,-00.000011730000,  -5.36000,
,,,-00.000011720000,  -4.28800,
,,,-00.000011710000,  -3.21600,
,,,-00.000011700000,  -4.28800,
,,,-00.000011690000,  -4.28800,
,,,-00.000011680000,  -5.36000,
,,,-00.000011670000,  -3.21600,
,,,-00.000011660000,  -2.14400,
,,,-00.000011650000,  -4.28800,
,,,-00.000011640000,  -5.36000,
,,,-00.000011630000,  -5.36000,
,,,-00.000011620000,  -3.21600,
,,,-00.000011610000,  -3.21600,
,,,-00.000011600000,  -4.28800,
,,,-00.000011590000,  -3.21600,
,,,-00.000011580000,  -4.28800,
,,,-00.000011570000,  -2.14400,
,,,-00.000011560000,   0.00000,
,,,-00.000011550000,  -1.07200,
,,,-00.000011540000,  -3.21600,
,,,-00.000011530000,   0.00000,
,,,-00.000011520000,  -2.14400,
,,,-00.000011510000,  -4.28800,
,,,-00.000011500000,  -1.07200,
,,,-00.000011490000,  -1.07200,
,,,-00.000011480000,   0.00000,
,,,-00.000011470000,  -1.07200,
,,,-00.000011460000,   0.00000,
,,,-00.000011450000,  -1.07200,
,,,-00.000011440000,  -2.14400,
,,,-00.000011430000,   0.00000,
,,,-00.000011420000,   0.00000,
,,,-00.000011410000,   0.00000,
,,,-00.000011400000,   0.00000,
,,,-00.000011390000,  -2.14400,
,,,-00.000011380000,   0.00000,
,,,-00.000011370000,   0.00000,
,,,-00.000011360000,  -1.07200,
,,,-00.000011350000,   0.00000,
,,,-00.000011340000,   0.00000,
,,,-00.000011330000,   1.07200,
,,,-00.000011320000,   1.07200,
,,,-00.000011310000,   3.21600,
,,,-00.000011300000,  -1.07200,
,,,-00.000011290000,   0.00000,
,,,-00.000011280000,   2.14400,
,,,-00.000011270000,   0.00000,
,,,-00.000011260000,   3.21600,
,,,-00.000011250000,   3.21600,
,,,-00.000011240000,   3.21600,
,,,-00.000011230000,   3.21600,
,,,-00.000011220000,   2.14400,
,,,-00.000011210000,   1.07200,
,,,-00.000011200000,   2.14400,
,,,-00.000011190000,   3.21600,
,,,-00.000011180000,   1.07200,
,,,-00.000011170000,   2.14400,
,,,-00.000011160000,   2.14400,
,,,-00.000011150000,   2.14400,
,,,-00.000011140000,   2.14400,
,,,-00.000011130000,   5.36000,
,,,-00.000011120000,   1.07200,
,,,-00.000011110000,   6.43200,
,,,-00.000011100000,   4.28800,
,,,-00.000011090000,   4.28800,
,,,-00.000011080000,   4.28800,
,,,-00.000011070000,   5.36000,
,,,-00.000011060000,   4.28800,
,,,-00.000011050000,   6.43200,
,,,-00.000011040000,   4.28800,
,,,-00.000011030000,   5.36000,
,,,-00.000011020000,   5.36000,
,,,-00.000011010000,   6.43200,
,,,-00.000011000000,   7.50400,
,,,-00.000010990000,   4.28800,
,,,-00.000010980000,   4.28800,
,,,-00.000010970000,   5.36000,
,,,-00.000010960000,   8.57600,
,,,-00.000010950000,   7.50400,
,,,-00.000010940000,   5.36000,
,,,-00.000010930000,   6.43200,
,,,-00.000010920000,   6.43200,
,,,-00.000010910000,   6.43200,
,,,-00.000010900000,   4.28800,
,,,-00.000010890000,   7.50400,
,,,-00.000010880000,   5.36000,
,,,-00.000010870000,   7.50400,
,,,-00.000010860000,   8.57600,
,,,-00.000010850000,   6.43200,
,,,-00.000010840000,   6.43200,
,,,-00.000010830000,   7.50400,
,,,-00.000010820000,   7.50400,
,,,-00.000010810000,   8.57600,
,,,-00.000010800000,   7.50400,
,,,-00.000010790000,  10.72000,
,,,-00.000010780000,   8.57600,
,,,-00.000010770000,  10.72000,
,,,-00.000010760000,   8.57600,
,,,-00.000010750000,   9.64800,
,,,-00.000010740000,   9.64800,
,,,-00.000010730000,  10.72000,
,,,-00.000010720000,  10.72000,
,,,-00.000010710000,   9.64800,
,,,-00.000010700000,   9.64800,
,,,-00.000010690000,   8.57600,
,,,-00.000010680000,   8.57600,
,,,-00.000010670000,  11.79200,
,,,-00.000010660000,  10.72000,
,,,-00.000010650000,   8.57600,
,,,-00.000010640000,   8.57600,
,,,-00.000010630000,  10.72000,
,,,-00.000010620000,  11.79200,
,,,-00.000010610000,   9.64800,
