0,41
0,37
0,33
0,30
0,27
0,25
0,24
0,23
0,22
0,21
0,21
0,20
0,19
0,18
0,18
0,17
0,16
0,16
0,15
0,15
3.222E-002,14
3.222E-002,14
6.444E-002,13
6.444E-002,13
9.666E-002,12
9.666E-002,12
0.12888,11
0.12888,11
0.1611,10
0.1611,11
0.19332,12
0.19332,12
0.22554,12
0.25776,12
0.25776,12
0.28998,12
0.28998,12
0.3222,11
0.3222,11
0.35442,10
0.35442,10
0.38664,9
0.41886,9
0.41886,9
0.45108,9
0.45108,8
0.4833,8
0.4833,8
0.51552,8
0.54774,7
0.54774,7
0.57996,7
0.57996,8
0.61218,8
0.61218,8
0.6444,7
0.67662,7
0.67662,7
0.70884,6
0.70884,6
0.74106,6
0.77328,6
0.77328,6
0.8055,6
0.8055,6
0.83772,6
0.83772,5
0.86994,5
0.90216,5
0.90216,5
0.93438,5
0.93438,5
0.9666,5
0.99882,5
0.99882,5
1.03104,5
1.03104,5
1.06326,5
1.09548,5
1.09548,5
1.1277,5
1.1277,5
1.15992,5
1.19214,5
1.19214,5
1.22436,5
1.22436,5
1.25658,5
1.2888,5
1.2888,5
1.32102,5
1.32102,5
1.35324,5
1.38546,5
1.38546,5
1.41768,5
1.41768,5
1.4499,5
1.48212,5
1.48212,5
1.51434,4
1.51434,4
1.54656,4
1.57878,3
1.57878,3
1.611,3
1.611,3
1.64322,3
1.67544,3
1.67544,3
1.70766,3
1.70766,3
1.73988,3
1.7721,3
1.7721,3
1.80432,3
1.80432,3
1.83654,3
1.86876,3
1.86876,3
1.90098,3
1.90098,4
1.9332,4
1.96542,4
1.96542,4
1.99764,4
1.99764,4
2.02986,4
2.06208,4
2.06208,6
2.0943,8
2.0943,9
2.12652,11
2.15874,13
2.15874,13
2.19096,13
2.19096,13
2.22318,13
2.2554,12
2.2554,12
2.28762,11
2.28762,11
2.31984,11
2.35206,11
2.35206,10
2.38428,10
2.38428,10
2.4165,10
2.44872,10
2.44872,10
2.48094,10
2.48094,11
2.51316,11
2.54538,11
2.54538,12
2.5776,12
2.5776,12
2.60982,12
2.64204,13
2.64204,13
2.67426,13
2.67426,13
2.70648,13
2.7387,14
2.7387,14
2.77092,14
2.77092,14
2.80314,14
2.83536,14
2.83536,14
2.86758,14
2.86758,15
2.8998,15
2.93202,15
2.93202,15
2.96424,15
2.96424,15
2.99646,15
3.02868,15
3.02868,16
3.0609,15
3.0609,13
3.09312,13
3.12534,13
3.12534,13
3.15756,13
3.15756,13
3.18978,14
3.222,14
3.25422,15
3.28644,15
3.28644,16
3.31866,16
3.31866,16
3.35088,17
3.3831,17
3.3831,17
3.41532,17
3.41532,18
3.44754,18
3.44754,19
3.47976,19
3.51198,20
3.51198,20
3.5442,21
3.5442,21
3.57642,22
3.60864,23
3.60864,23
3.64086,24
3.64086,25
3.67308,25
3.7053,26
3.7053,26
3.73752,27
3.73752,27
3.76974,28
3.80196,29
3.80196,29
3.83418,30
3.83418,30
3.8664,30
3.89862,31
3.89862,31
3.93084,32
3.93084,32
3.96306,33
3.99528,33
3.99528,34
4.0275,34
4.0275,35
4.05972,35
4.09194,36
4.09194,37
4.12416,37
4.12416,38
4.15638,39
4.15638,40
4.1886,40
4.22082,41
4.22082,42
4.25304,43
4.25304,43
4.28526,44
4.31748,45
4.31748,45
4.3497,46
4.3497,47
4.38192,49
4.41414,50
4.41414,51
4.44636,51
4.44636,52
4.47858,52
4.5108,54
4.5108,55
4.54302,55
4.54302,56
4.57524,56
4.57524,57
4.60746,58
4.63968,58
4.63968,59
4.6719,60
4.6719,61
4.70412,61
4.73634,63
4.73634,63
4.76856,64
4.76856,66
4.80078,66
4.833,67
4.833,69
4.86522,69
4.86522,70
4.89744,71
4.92966,72
4.92966,73
4.96188,75
4.96188,76
4.9941,77
4.9941,78
5.02632,79
5.05854,80
5.05854,82
5.09076,83
5.09076,84
5.12298,85
5.1552,86
5.1552,87
5.18742,88
5.18742,91
5.21964,92
5.21964,92
5.25186,93
5.28408,95
5.28408,96
5.3163,97
5.3163,98
5.34852,100
5.38074,102
5.38074,103
5.41296,105
5.41296,106
5.44518,107
5.44518,109
5.4774,110
5.50962,112
5.50962,113
5.54184,114
5.54184,116
5.57406,118
5.60628,119
5.60628,121
5.6385,123
5.6385,124
5.67072,126
5.67072,128
5.70294,130
5.73516,131
5.73516,133
5.76738,134
5.76738,136
5.7996,138
5.83182,140
5.83182,141
5.86404,143
5.86404,145
5.89626,147
5.89626,149
5.92848,150
5.9607,152
5.9607,154
5.99292,156
5.99292,158
6.02514,160
6.05736,162
6.05736,164
6.08958,165
6.08958,167
6.1218,169
6.1218,171
6.15402,173
6.18624,175
6.18624,177
6.21846,180
6.21846,182
6.25068,184
6.2829,186
6.2829,188
6.31512,191
6.31512,193
6.34734,195
6.34734,198
6.37956,200
6.41178,203
6.41178,205
6.444,207
6.444,209
6.50844,212
6.50844,214
6.54066,216
6.54066,219
6.57288,221
6.6051,224
6.6051,226
6.63732,228
6.63732,231
6.66954,233
6.70176,236
6.70176,239
6.73398,242
6.73398,245
6.7662,248
6.7662,251
6.79842,254
6.83064,256
6.83064,259
6.86286,262
6.86286,261
6.89508,259
6.9273,256
6.9273,254
6.95952,252
6.95952,251
6.99174,250
6.99174,250
7.02396,250
7.05618,250
7.05618,250
7.0884,251
7.0884,252
7.12062,253
7.12062,254
7.15284,255
7.18506,256
7.18506,258
7.21728,259
7.21728,260
7.2495,262
7.2495,263
7.28172,264
7.31394,265
7.31394,266
7.34616,267
7.34616,267
7.37838,268
7.37838,268
7.4106,268
7.44282,268
7.44282,268
7.47504,268
7.47504,267
7.50726,267
7.53948,265
7.53948,264
7.5717,262
7.5717,260
7.60392,258
7.60392,255
7.63614,253
7.66836,254
7.66836,248
7.70058,236
7.70058,227
7.7328,220
7.7328,214
7.76502,209
7.79724,205
7.79724,200
7.82946,197
7.82946,193
7.86168,189
7.86168,186
7.8939,182
7.92612,178
7.92612,173
7.95834,169
7.95834,165
7.99056,160
7.99056,156
8.02278,151
8.055,147
8.055,142
8.08722,137
8.08722,132
8.11944,127
8.11944,122
8.15166,117
8.18388,113
8.18388,108
8.2161,103
8.2161,98
8.24832,93
8.24832,89
8.28054,84
8.31276,80
8.31276,76
8.34498,71
8.34498,67
8.3772,63
8.3772,60
8.40942,56
8.40942,53
8.44164,49
8.47386,46
8.47386,43
8.50608,40
8.50608,37
8.5383,35
8.5383,32
8.57052,29
8.60274,27
8.60274,25
8.63496,23
8.63496,21
8.66718,19
8.66718,17
8.6994,16
8.73162,14
8.73162,13
8.76384,12
8.76384,11
8.79606,10
8.79606,9
8.82828,8
8.8605,7
8.8605,6
8.89272,5
8.89272,4
8.92494,3
8.92494,3
8.95716,2
8.98938,2
8.98938,1
9.0216,0
9.0216,0
9.05382,0
9.05382,0
9.08604,0
9.08604,0
9.11826,0
9.15048,0
9.15048,0
9.1827,0
9.1827,0
9.21492,0
9.21492,0
9.24714,0
9.27936,0
9.27936,0
9.31158,0
9.31158,0
9.3438,0
9.3438,0
9.37602,0
9.37602,0
9.40824,0
9.44046,0
9.44046,0
9.47268,0
9.47268,0
9.5049,0
9.5049,0
